age,feedback_rating,sentiment_score,total_spend,room_bookings,room_spend,restaurant_visits,restaurant_spend,pool_uses,breakfast_uses,gender_F,gender_M,prefecture_1,prefecture_13,prefecture_23,prefecture_27,prefecture_40,target
15,1,0,74520,5,58000,3,16520,0,4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3
65,1,-1,65122,4,59000,1,6122,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,7
65,1,-1,46881,2,30000,3,16881,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2
39,1,0,47092,2,37000,2,10092,1,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2
40,4,-1,53359,3,42000,2,11359,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4
30,2,0,60038,4,45000,3,15038,2,3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4
70,3,0,37000,2,37000,0,0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5
17,5,-1,34000,2,34000,0,0,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5
55,3,-1,54827,3,39000,3,15827,1,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5
59,3,1,60275,3,44000,3,16275,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,8
42,5,1,68277,5,53000,3,15277,1,5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10
57,3,0,47344,2,32000,3,15344,0,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4
46,3,-1,36000,3,36000,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5
38,3,-1,22493,1,17000,1,5493,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4
34,4,1,24546,1,13000,2,11546,1,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,9
69,5,0,55464,3,45000,2,10464,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,7
70,5,1,67092,4,57000,2,10092,1,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10
23,5,0,37166,1,22000,3,15166,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6
35,5,0,62035,3,47000,3,15035,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8
43,5,0,65010,4,59000,1,6010,2,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8
66,2,1,51000,4,51000,0,0,3,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,7
53,4,1,40222,1,24000,3,16222,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,8
29,3,0,43113,1,28000,3,15113,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4
70,5,1,82058,5,66000,3,16058,0,5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10
38,1,0,38815,2,32000,1,6815,2,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2
48,3,-1,42889,2,37000,1,5889,1,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4
70,4,0,34000,3,34000,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6
51,2,-1,33995,1,17000,3,16995,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4
37,3,-1,34027,1,28000,1,6027,1,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6
44,2,0,17372,1,12000,1,5372,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2
71,2,1,71846,4,55000,3,16846,2,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8
34,5,1,33000,2,33000,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10
27,4,1,59078,3,43000,3,16078,1,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,10
63,4,1,69265,4,59000,2,10265,1,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10
61,3,1,57308,4,47000,2,10308,2,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8
24,2,1,65141,3,50000,3,15141,0,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8
44,1,0,28000,1,28000,0,0,1,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
18,4,0,46000,4,46000,0,0,1,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6
56,4,-1,65969,4,59000,1,6969,4,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,10
48,1,-1,71713,4,60000,2,11713,2,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2
54,5,0,35005,2,20000,3,15005,0,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6
27,4,1,39755,2,34000,1,5755,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,9
22,3,1,18000,1,18000,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7
23,4,1,50180,2,35000,3,15180,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9
71,4,1,85269,5,70000,3,15269,2,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10
52,1,1,55457,2,40000,3,15457,1,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5
21,1,0,52000,4,52000,0,0,3,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3
52,3,0,40112,2,35000,1,5112,2,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5
38,2,-1,19908,1,14000,1,5908,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7
23,4,-1,45751,2,40000,1,5751,2,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10
31,1,1,59315,4,49000,2,10315,1,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6
51,4,1,43000,4,43000,0,0,3,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,10
24,3,1,60893,4,44000,3,16893,2,4,1.0,0.0,0.0,0.0,0.0,0.0,1.0,9
25,1,0,74726,5,63000,2,11726,0,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3
23,3,1,47000,4,47000,0,0,2,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8
49,5,1,46000,4,46000,0,0,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,10
68,1,-1,66167,5,60000,1,6167,1,3,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6
23,2,-1,26556,1,10000,3,16556,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5
38,3,0,66073,5,55000,2,11073,3,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5
61,1,1,65889,4,54000,2,11889,1,3,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7
19,2,0,24000,2,24000,0,0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3
72,3,0,58911,4,43000,3,15911,0,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5
47,4,-1,42006,3,32000,2,10006,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6
22,1,0,74652,5,64000,2,10652,1,3,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3
59,1,1,27816,1,11000,3,16816,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4
56,1,1,71950,5,61000,2,10950,1,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7
61,3,0,73658,4,57000,3,16658,2,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6
16,3,0,21000,1,21000,0,0,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4
37,4,-1,51000,4,51000,0,0,1,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10
51,3,0,27978,1,16000,2,11978,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4
45,2,0,26307,2,20000,1,6307,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3
72,1,-1,53238,4,43000,2,10238,2,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3
68,4,0,19000,1,19000,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5
21,1,0,31910,1,25000,1,6910,1,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2
20,5,0,44000,3,44000,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7
32,4,0,16000,1,16000,0,0,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5
15,1,1,39000,2,39000,0,0,2,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,6
32,5,0,40954,2,30000,2,10954,2,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,7
56,1,-1,47216,2,37000,2,10216,1,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5
64,4,1,74410,5,58000,3,16410,2,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10
24,2,1,45862,2,34000,2,11862,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7
33,2,-1,79274,4,58000,4,21274,4,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5
19,5,1,58000,5,58000,0,0,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,10
22,2,0,30000,3,30000,0,0,3,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3
34,2,1,54220,4,44000,2,10220,4,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7
24,2,-1,47540,2,37000,2,10540,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3
51,4,1,52000,5,52000,0,0,1,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,9
52,4,1,40000,3,40000,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8
37,2,0,42029,2,32000,2,10029,1,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3
21,1,1,31775,2,20000,2,11775,2,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5
45,3,-1,57761,4,52000,1,5761,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6
48,4,0,59788,4,49000,2,10788,0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6
58,3,0,46058,3,30000,3,16058,0,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4
52,4,1,41152,3,30000,2,11152,2,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,8
47,3,0,57144,5,51000,1,6144,3,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5
18,2,0,31000,2,31000,0,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3
19,2,-1,49309,2,38000,2,11309,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2
41,1,1,68861,4,48000,4,20861,3,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6
49,2,0,40867,2,30000,2,10867,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3
47,5,-1,38128,1,27000,2,11128,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8
71,3,0,24000,1,24000,0,0,1,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4
18,3,0,23000,2,23000,0,0,2,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4
43,4,1,78682,5,68000,2,10682,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,10
63,5,1,56000,4,56000,0,0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,10
51,4,0,73504,5,57000,3,16504,1,5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7
43,2,-1,53874,3,43000,2,10874,1,3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2
64,1,-1,59000,5,59000,0,0,5,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6
57,2,1,37631,1,26000,2,11631,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7
57,5,1,39317,2,29000,2,10317,0,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10
72,1,-1,29487,2,24000,1,5487,1,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3
54,2,0,38282,2,22000,3,16282,0,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3
47,5,0,49000,4,49000,0,0,3,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8
40,5,0,53666,2,32000,4,21666,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,7
33,1,1,32000,2,32000,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5
41,4,1,43046,2,33000,2,10046,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,9
70,2,0,74894,5,63000,2,11894,2,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5
52,2,-1,47000,4,47000,0,0,2,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5
26,3,1,47155,3,32000,3,15155,1,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7
32,1,0,60000,5,60000,0,0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3
42,4,1,52051,3,42000,2,10051,1,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,9
63,3,0,30000,2,30000,0,0,2,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4
42,1,0,50726,1,30000,4,20726,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2
53,2,-1,86786,5,70000,3,16786,0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,6
66,5,0,65340,4,55000,2,10340,2,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8
54,1,1,61836,4,56000,1,5836,1,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6
51,1,-1,21656,1,16000,1,5656,1,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4
50,4,1,63037,5,58000,1,5037,0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,10
44,4,1,41410,2,35000,1,6410,1,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8
31,4,1,49060,3,39000,2,10060,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9
31,2,-1,49660,2,34000,3,15660,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6
16,5,-1,67000,5,67000,0,0,5,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,10
32,4,0,27922,2,22000,1,5922,1,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5
45,2,0,70272,5,64000,1,6272,4,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5
24,3,1,65055,5,55000,2,10055,5,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,9
58,5,-1,61766,5,55000,1,6766,5,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,7
38,4,0,53821,3,33000,4,20821,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6
68,2,1,36011,2,21000,3,15011,1,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5
52,5,-1,31417,2,21000,2,10417,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6
26,3,1,69054,5,64000,1,5054,2,5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,8
20,2,0,24981,1,13000,2,11981,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2
43,1,0,55575,4,49000,1,6575,1,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3
62,1,0,20782,1,15000,1,5782,1,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1
19,5,1,56000,5,56000,0,0,2,4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10
58,2,1,44125,2,34000,2,10125,0,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6
44,2,-1,55423,2,39000,3,16423,1,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,7
32,5,1,30022,2,20000,2,10022,1,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,9
55,5,1,46818,1,30000,3,16818,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10
41,3,0,64989,5,54000,2,10989,3,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5
30,5,1,37255,1,21000,3,16255,1,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,10
55,2,-1,36000,2,36000,0,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4
48,2,-1,36956,2,31000,1,5956,1,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,6
17,3,0,68000,5,68000,0,0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6
17,1,-1,41455,3,30000,2,11455,0,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5
71,2,0,60000,4,60000,0,0,1,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4
66,1,0,68265,5,53000,3,15265,0,4,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3
67,5,1,40000,4,40000,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,10
47,2,0,54000,4,54000,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4
68,5,-1,78977,5,67000,2,11977,2,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10
58,5,1,37069,2,32000,1,5069,1,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9
27,1,0,75127,5,65000,2,10127,1,5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3
50,5,-1,53006,3,43000,2,10006,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10
54,4,-1,75345,5,69000,1,6345,4,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5
44,1,0,63622,3,48000,3,15622,1,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3
50,1,0,46697,2,31000,3,15697,0,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2
50,1,1,71118,5,60000,2,11118,5,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,7
62,5,-1,54000,5,54000,0,0,3,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,10
15,4,-1,60000,4,60000,0,0,1,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,9
51,3,0,66507,3,50000,3,16507,0,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5
37,4,1,26536,1,11000,3,15536,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,9
36,3,0,66437,4,55000,2,11437,1,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5
56,4,0,42927,1,27000,3,15927,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5
69,5,1,56000,5,56000,0,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,10
72,4,1,51000,5,51000,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,9
44,5,-1,51000,4,51000,0,0,0,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10
52,5,1,44000,4,44000,0,0,2,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,10
33,4,1,51026,3,41000,2,10026,1,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,10
58,4,1,56001,2,40000,3,16001,0,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,9
53,2,-1,47990,3,31000,3,16990,1,3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2
22,1,0,63227,5,53000,2,10227,0,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3
43,1,0,73549,5,62000,2,11549,1,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3
49,3,0,51000,4,51000,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5
43,4,0,57176,5,52000,1,5176,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7
30,4,0,76120,5,56000,4,20120,4,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,7
38,5,0,73611,5,67000,1,6611,2,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8
63,2,-1,37280,2,27000,2,10280,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7
55,1,1,72073,5,66000,1,6073,2,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6
65,3,-1,24000,2,24000,0,0,2,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5
60,5,1,84018,5,69000,3,15018,0,4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10
51,2,-1,56992,4,41000,3,15992,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3
27,2,1,33855,1,22000,2,11855,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6
47,5,1,23822,1,17000,1,6822,1,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,8
60,4,-1,37000,2,37000,0,0,2,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,9
55,1,1,56761,4,40000,3,16761,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5
72,1,1,35692,1,19000,3,16692,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4
61,4,-1,30694,1,14000,3,16694,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5
18,3,1,17000,1,17000,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7
16,1,-1,66618,4,60000,1,6618,1,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2
24,3,-1,70000,5,70000,0,0,3,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,9
63,4,0,58000,5,58000,0,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7
62,1,1,55049,2,39000,3,16049,1,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5
49,1,1,62292,4,51000,2,11292,0,4,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7
28,4,-1,37050,1,26000,2,11050,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8
41,4,0,76400,5,60000,3,16400,5,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,7
15,1,-1,17222,1,11000,1,6222,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4
36,2,-1,35133,1,29000,1,6133,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5
40,5,-1,36803,2,21000,3,15803,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7
44,5,1,35294,1,29000,1,6294,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,10
20,1,1,25000,2,25000,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5
72,4,0,33000,2,33000,0,0,2,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6
55,3,-1,35735,1,19000,3,16735,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6
30,4,1,85499,5,65000,4,20499,0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,10
42,5,-1,49384,2,39000,2,10384,2,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,8
55,1,-1,56117,3,50000,1,6117,0,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6
31,2,-1,44648,3,34000,2,10648,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2
61,3,1,80662,5,64000,3,16662,0,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,10
58,1,1,38000,3,38000,0,0,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6
69,4,0,63156,4,57000,1,6156,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7
38,1,1,57695,4,46000,2,11695,2,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6
24,2,-1,44198,2,28000,3,16198,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6
72,2,1,38000,2,38000,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7
57,5,-1,61533,4,50000,2,11533,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,10
28,3,1,38064,3,32000,1,6064,1,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8
68,2,1,50000,3,50000,0,0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7
40,1,0,82455,5,67000,3,15455,1,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4
48,4,1,57434,4,41000,3,16434,1,4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9
34,2,0,40733,2,25000,3,15733,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3
71,2,-1,54478,3,38000,3,16478,1,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4
28,2,0,75217,5,65000,2,10217,1,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5
55,5,1,73547,4,57000,3,16547,0,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,10
68,5,0,57578,5,52000,1,5578,3,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8
51,1,1,49834,3,44000,1,5834,3,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6
46,4,0,70109,5,55000,3,15109,2,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,7
21,1,1,71082,5,65000,1,6082,1,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6
54,1,-1,39000,2,39000,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3
56,1,1,68934,4,58000,2,10934,3,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6
29,1,1,55472,3,44000,2,11472,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6
54,3,-1,66000,5,66000,0,0,4,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5
50,4,-1,63626,5,53000,2,10626,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,9
55,3,-1,49000,4,49000,0,0,2,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4
39,3,0,67005,4,51000,3,16005,2,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5
19,1,0,60937,4,54000,1,6937,1,3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3
36,2,1,24044,1,13000,2,11044,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6
52,5,0,36966,2,26000,2,10966,1,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7
53,5,1,76570,4,60000,3,16570,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10
34,1,-1,36770,2,31000,1,5770,0,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4
25,5,0,72563,5,62000,2,10563,2,5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8
17,3,-1,37000,3,37000,0,0,3,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8
70,3,1,17000,1,17000,0,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,7
55,3,0,36000,3,36000,0,0,1,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5
53,5,0,45000,4,45000,0,0,4,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7
53,4,0,24000,1,24000,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5
60,4,-1,27000,1,27000,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4
69,3,-1,45320,1,30000,3,15320,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6
44,1,0,55586,4,44000,2,11586,1,3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3
29,5,0,53623,2,37000,3,16623,2,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7
41,3,0,37212,2,32000,1,5212,0,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4
51,2,1,68024,4,53000,3,15024,0,4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,7
70,1,1,73027,5,63000,2,10027,1,3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6
31,3,1,68857,5,58000,2,10857,0,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,9
48,3,1,58000,5,58000,0,0,5,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,9
61,1,1,39000,3,39000,0,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,6
66,3,1,55367,4,40000,3,15367,1,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7
