id,customer_id,age,gender,prefecture,feedback_rating,sentiment_score,total_spend,room_bookings,room_spend,restaurant_visits,restaurant_spend,pool_uses,breakfast_uses,target
770,c_124928,26,M,13,5,-1,73362,5,67000,1,6362,1,1,10
771,c_643809,61,M,13,4,0,45000,3,45000,0,0,3,0,6
772,c_388790,47,F,23,5,1,57755,4,46000,2,11755,1,0,10
773,c_009035,32,M,1,4,-1,34528,2,28000,1,6528,2,0,9
774,c_570980,37,M,13,1,-1,74549,5,63000,2,11549,2,1,5
775,c_128482,52,M,1,4,0,70000,5,70000,0,0,5,1,7
776,c_718813,70,F,1,1,1,73027,5,63000,2,10027,1,3,6
777,c_510134,42,F,40,3,-1,38757,1,28000,2,10757,0,1,3
778,c_422302,48,M,13,1,-1,70000,5,70000,0,0,1,0,5
779,c_586632,46,F,23,3,1,45247,2,30000,3,15247,0,1,7
780,c_468915,59,F,40,1,1,37898,2,21000,3,16898,0,0,4
781,c_423307,47,M,13,5,-1,46000,3,46000,0,0,0,1,6
782,c_087014,51,M,23,4,-1,30000,1,30000,0,0,0,0,8
783,c_863824,51,M,1,4,1,52000,5,52000,0,0,1,1,9
784,c_214147,28,F,27,4,0,35357,1,25000,2,10357,0,0,5
785,c_667254,47,F,23,4,-1,42006,3,32000,2,10006,0,0,6
786,c_284523,66,F,23,2,1,51488,3,36000,3,15488,0,3,7
787,c_886223,51,M,27,5,1,18000,1,18000,0,0,0,0,10
788,c_171301,17,F,23,5,-1,34000,2,34000,0,0,0,1,5
789,c_605227,55,F,23,5,1,46818,1,30000,3,16818,0,0,10
790,c_858374,26,F,13,3,1,69054,5,64000,1,5054,2,5,8
791,c_788597,40,F,40,3,0,38692,1,27000,2,11692,0,1,4
792,c_467291,20,F,27,4,-1,52098,3,46000,1,6098,0,2,6
793,c_515391,54,M,40,2,-1,35000,3,35000,0,0,2,0,6
794,c_448254,32,M,27,4,0,66708,5,61000,1,5708,1,0,7
795,c_690013,61,F,40,1,1,72830,4,56000,3,16830,2,3,7
796,c_153299,60,F,23,5,1,65694,5,50000,3,15694,2,4,10
797,c_499807,49,M,13,3,1,27000,1,27000,0,0,1,0,7
798,c_465454,45,F,40,2,0,26307,2,20000,1,6307,1,1,3
799,c_463501,63,M,23,4,0,58000,5,58000,0,0,0,0,7
800,c_642321,30,F,23,1,0,36507,2,26000,2,10507,0,0,2
801,c_133078,54,F,23,4,-1,71362,4,56000,3,15362,2,1,10
802,c_832853,41,M,1,1,1,68861,4,48000,4,20861,3,0,6
803,c_722956,32,F,1,3,0,28651,1,17000,2,11651,0,0,4
804,c_117169,28,F,27,5,0,35013,1,19000,3,16013,0,1,6
805,c_634584,50,F,23,2,-1,81593,5,65000,3,16593,1,4,5
806,c_201265,66,F,1,4,1,68427,4,53000,3,15427,1,2,10
807,c_457954,16,F,13,1,-1,40983,3,34000,1,6983,1,0,4
808,c_631719,66,M,40,3,1,26298,2,20000,1,6298,1,0,7
809,c_417494,48,M,27,4,0,59788,4,49000,2,10788,0,1,6
810,c_375189,21,M,40,1,0,31910,1,25000,1,6910,1,0,2
811,c_888805,23,M,1,1,0,72188,4,56000,3,16188,0,0,3
812,c_739719,43,M,27,1,-1,52664,4,41000,2,11664,4,1,5
813,c_024274,45,M,27,2,0,70272,5,64000,1,6272,4,0,5
814,c_819149,17,M,13,4,0,34015,2,28000,1,6015,2,0,6
815,c_892839,26,F,40,3,1,72770,4,57000,3,15770,1,4,9
816,c_515786,42,M,27,4,1,44550,1,28000,3,16550,0,0,8
817,c_427865,71,M,23,3,1,73829,5,68000,1,5829,4,0,9
818,c_637906,44,F,1,1,0,55586,4,44000,2,11586,1,3,3
819,c_009845,55,F,27,5,1,73547,4,57000,3,16547,0,2,10
820,c_596498,65,F,1,3,-1,43171,1,27000,3,16171,0,1,3
821,c_391839,58,M,13,3,-1,75021,5,64000,2,11021,5,1,6
822,c_404195,18,F,13,1,-1,39000,2,39000,0,0,1,1,2
823,c_883558,55,M,23,2,-1,36000,2,36000,0,0,0,0,4
824,c_855249,50,F,23,1,-1,36114,2,21000,3,15114,1,2,5
825,c_127267,48,M,1,3,1,58000,5,58000,0,0,5,0,9
826,c_291678,16,M,13,3,0,14000,1,14000,0,0,1,0,4
827,c_159456,57,M,23,5,1,14000,1,14000,0,0,1,0,8
828,c_651679,19,M,40,4,0,15000,1,15000,0,0,0,0,5
829,c_813257,58,F,27,4,1,56001,2,40000,3,16001,0,2,9
830,c_007273,71,M,23,5,0,47000,4,47000,0,0,4,1,8
831,c_600485,71,F,13,2,1,56379,3,41000,3,15379,1,2,6
832,c_373687,40,F,13,1,0,69072,5,59000,2,10072,0,2,3
833,c_075367,48,M,13,4,1,25000,2,25000,0,0,0,0,8
834,c_570744,40,M,40,1,0,82455,5,67000,3,15455,1,1,4
835,c_066112,56,F,27,3,1,41491,2,25000,3,16491,0,2,7
836,c_057069,61,F,13,2,0,61344,5,51000,2,10344,0,1,4
837,c_197054,57,M,40,2,0,46000,3,46000,0,0,0,0,4
838,c_823477,64,F,13,3,-1,70924,5,55000,3,15924,0,3,4
839,c_797218,34,M,13,3,-1,30926,1,25000,1,5926,0,0,6
840,c_616021,72,M,27,5,0,31000,2,31000,0,0,2,0,7
841,c_663199,35,M,27,5,0,62035,3,47000,3,15035,0,0,8
842,c_531579,27,F,13,5,-1,45480,3,35000,2,10480,0,2,10
843,c_258186,63,M,27,2,1,50000,5,50000,0,0,2,0,7
844,c_037164,66,F,27,5,0,65340,4,55000,2,10340,2,1,8
845,c_229828,15,M,40,3,0,22000,2,22000,0,0,1,0,4
846,c_429555,44,F,27,4,-1,19851,1,13000,1,6851,0,0,3
847,c_196481,25,F,27,5,0,72563,5,62000,2,10563,2,5,8
848,c_181533,63,F,1,1,1,64648,4,48000,3,16648,0,1,6
849,c_177674,44,F,13,4,-1,71668,4,56000,3,15668,0,1,8
850,c_590780,15,M,40,5,0,47000,4,47000,0,0,1,1,8
851,c_615740,19,M,40,4,1,39000,3,39000,0,0,2,0,8
852,c_541733,18,F,27,5,0,41000,3,41000,0,0,1,1,7
853,c_524902,60,M,40,4,-1,27000,1,27000,0,0,1,0,4
854,c_408598,36,F,27,3,0,60840,5,55000,1,5840,0,1,5
855,c_842905,55,F,27,2,-1,31190,1,15000,3,16190,0,0,2
856,c_067272,62,M,27,5,0,75915,5,69000,1,6915,4,1,8
857,c_638874,37,M,27,4,-1,82219,5,57000,5,25219,4,1,6
858,c_699927,71,M,27,4,-1,61000,5,61000,0,0,5,0,10
859,c_111511,29,M,23,1,-1,89224,5,68000,4,21224,5,0,7
860,c_720035,54,F,27,5,0,35005,2,20000,3,15005,0,2,6
861,c_289132,17,F,27,4,-1,27643,2,21000,1,6643,0,2,8
862,c_799512,52,M,40,2,-1,47000,4,47000,0,0,2,0,5
863,c_797824,71,F,1,2,1,68348,5,52000,3,16348,1,4,7
864,c_487363,52,M,23,3,-1,55000,5,55000,0,0,0,0,4
865,c_541585,63,M,23,2,1,22977,1,16000,1,6977,0,0,5
866,c_063392,27,F,13,4,1,39755,2,34000,1,5755,1,0,9
867,c_040563,30,M,27,4,1,85499,5,65000,4,20499,0,1,10
868,c_449782,61,F,27,3,1,80662,5,64000,3,16662,0,3,10
869,c_822455,63,M,40,5,-1,55000,5,55000,0,0,2,1,7
870,c_724881,40,F,27,5,1,68977,5,57000,2,11977,2,2,10
871,c_891932,65,F,27,2,-1,74484,5,64000,2,10484,1,1,5
872,c_602400,35,M,27,1,0,58109,4,48000,2,10109,2,0,3
873,c_352780,47,F,27,3,0,41017,3,30000,2,11017,0,0,4
874,c_823435,44,M,1,2,-1,55423,2,39000,3,16423,1,0,7
875,c_644895,69,F,1,5,0,55464,3,45000,2,10464,1,1,7
876,c_877890,63,M,27,4,1,52000,5,52000,0,0,5,1,10
877,c_686268,36,F,1,3,1,66849,5,50000,3,16849,0,1,8
878,c_822246,38,F,23,4,1,16000,1,16000,0,0,0,1,8
879,c_649190,49,F,40,1,1,62292,4,51000,2,11292,0,4,7
880,c_352278,24,M,23,3,-1,70000,5,70000,0,0,3,1,9
881,c_451314,33,F,27,4,1,51026,3,41000,2,10026,1,2,10
882,c_072172,25,M,23,3,0,28079,1,22000,1,6079,0,0,4
883,c_158134,24,F,40,2,-1,44198,2,28000,3,16198,0,1,6
884,c_457532,30,F,1,2,0,60038,4,45000,3,15038,2,3,4
885,c_547914,63,M,27,2,0,51185,4,45000,1,6185,0,1,4
886,c_400568,38,M,23,3,0,72621,5,57000,3,15621,0,0,6
887,c_839067,49,F,23,4,1,56063,4,40000,3,16063,1,2,9
888,c_842448,33,F,1,3,1,24122,1,14000,2,10122,0,0,7
889,c_837157,33,F,23,1,1,32000,2,32000,0,0,0,0,5
890,c_154240,54,M,13,2,-1,72320,5,61000,2,11320,5,1,6
891,c_198677,60,F,27,1,0,62804,4,47000,3,15804,1,2,3
892,c_029818,66,F,13,4,-1,47027,2,36000,2,11027,0,0,7
893,c_707449,50,F,27,2,1,67788,4,57000,2,10788,1,0,8
894,c_065508,22,M,27,3,-1,23000,1,23000,0,0,1,0,7
895,c_250202,28,F,13,2,0,75217,5,65000,2,10217,1,2,5
896,c_471956,39,M,23,2,1,78524,5,68000,2,10524,2,1,7
897,c_405332,41,M,13,3,0,67389,4,52000,3,15389,1,0,5
898,c_486448,42,F,13,5,1,68277,5,53000,3,15277,1,5,10
899,c_519618,60,M,13,5,-1,65727,5,59000,1,6727,2,1,10
900,c_068161,34,F,40,5,1,33000,2,33000,0,0,0,0,10
901,c_240247,44,M,40,5,0,54157,2,38000,3,16157,2,0,7
902,c_734904,17,F,23,4,0,36037,2,30000,1,6037,1,0,6
903,c_253822,69,F,13,2,-1,61757,3,45000,3,16757,0,0,2
904,c_430396,68,F,27,3,1,58980,3,48000,2,10980,1,2,8
905,c_815955,43,F,13,1,0,55575,4,49000,1,6575,1,2,3
906,c_306933,52,M,27,3,-1,29000,1,29000,0,0,1,0,4
907,c_238745,17,F,27,1,-1,60000,4,60000,0,0,2,4,2
908,c_599844,31,F,23,5,-1,53865,4,42000,2,11865,2,1,7
909,c_131338,53,F,1,2,1,68301,4,52000,3,16301,2,1,7
910,c_583523,26,F,40,4,1,37242,1,22000,3,15242,0,0,8
911,c_520860,33,F,13,2,0,77607,5,66000,2,11607,1,2,5
912,c_692132,71,M,13,3,0,24000,1,24000,0,0,1,0,4
913,c_317010,45,F,23,4,-1,68978,4,52000,3,16978,0,1,10
914,c_244637,62,F,40,5,0,28313,1,12000,3,16313,0,0,6
915,c_026548,38,M,13,5,-1,35032,2,29000,1,6032,0,0,5
916,c_263264,60,M,40,5,1,51000,4,51000,0,0,1,1,10
917,c_773441,48,M,27,3,1,31868,1,25000,1,6868,1,0,7
918,c_240916,55,M,23,1,0,28000,1,28000,0,0,1,0,2
919,c_051085,44,F,40,5,-1,51000,4,51000,0,0,0,2,10
920,c_898187,38,M,23,4,1,70301,5,64000,1,6301,2,0,10
921,c_133604,23,F,23,1,0,78577,5,67000,2,11577,0,5,4
922,c_076364,45,M,27,4,1,29000,1,29000,0,0,1,0,9
923,c_701900,72,M,23,4,1,51000,5,51000,0,0,1,0,9
924,c_800765,63,F,13,2,-1,42410,2,27000,3,15410,1,2,6
925,c_378519,45,F,23,1,-1,54525,4,44000,2,10525,1,1,2
926,c_308765,15,F,23,4,1,17234,1,12000,1,5234,0,1,7
927,c_218493,69,F,13,3,-1,76749,5,61000,3,15749,2,0,4
928,c_070742,40,M,27,5,-1,70985,5,64000,1,6985,2,1,8
929,c_083805,21,M,23,5,-1,43000,4,43000,0,0,3,0,8
930,c_812628,46,M,23,3,-1,36000,3,36000,0,0,1,1,5
931,c_055839,44,F,13,2,0,46704,3,35000,2,11704,1,2,3
932,c_577676,53,F,13,2,1,79986,5,64000,3,15986,2,1,8
933,c_040409,63,M,23,1,0,52000,4,52000,0,0,4,0,3
934,c_710967,29,M,40,3,-1,20060,1,15000,1,5060,1,0,6
935,c_359957,17,M,23,3,0,68000,5,68000,0,0,0,1,6
936,c_854851,56,F,1,2,-1,72326,4,56000,3,16326,2,3,6
937,c_009502,47,M,1,1,-1,63000,5,63000,0,0,1,1,6
938,c_708947,21,M,40,3,-1,72068,5,66000,1,6068,0,0,8
939,c_792132,66,F,1,1,0,45063,1,30000,3,15063,0,1,2
940,c_135300,36,F,1,3,1,20231,1,14000,1,6231,0,0,6
941,c_498290,24,F,40,3,1,60893,4,44000,3,16893,2,4,9
942,c_224724,38,M,1,2,1,16836,1,10000,1,6836,1,0,6
943,c_483673,23,M,40,2,1,58302,4,53000,1,5302,0,0,7
944,c_189313,64,M,23,5,-1,26000,2,26000,0,0,1,0,6
945,c_736421,54,M,23,2,0,22000,2,22000,0,0,1,0,3
946,c_463336,42,M,27,4,1,37764,2,27000,2,10764,0,0,9
947,c_458100,56,M,1,2,-1,27976,2,21000,1,6976,0,0,4
948,c_674387,64,M,1,1,1,29000,2,29000,0,0,1,0,5
949,c_251227,60,M,13,5,1,60000,4,60000,0,0,1,1,10
950,c_516368,15,F,40,1,1,32952,1,27000,1,5952,0,1,4
951,c_862725,39,M,13,4,0,68287,5,53000,3,15287,3,0,7
952,c_574608,34,M,40,3,0,35493,1,20000,3,15493,0,0,4
953,c_352817,31,M,23,1,0,48134,3,38000,2,10134,3,1,2
954,c_281658,58,M,27,1,1,38000,3,38000,0,0,1,1,6
955,c_516740,60,F,23,5,1,84018,5,69000,3,15018,0,4,10
956,c_657690,37,F,40,3,-1,44206,2,34000,2,10206,0,1,8
957,c_494924,38,F,13,3,-1,22493,1,17000,1,5493,0,1,4
958,c_887850,21,F,40,3,1,31740,2,25000,1,6740,1,2,8
959,c_687463,34,F,27,1,-1,81118,5,66000,3,15118,1,4,3
960,c_691657,62,F,27,1,0,49759,2,33000,3,16759,1,2,2
961,c_132708,65,F,27,1,1,75527,4,59000,3,16527,2,0,6
962,c_440537,54,F,27,3,0,58876,4,48000,2,10876,2,0,5
963,c_486647,29,M,40,3,0,43113,1,28000,3,15113,0,0,4
964,c_701169,71,F,13,1,0,31161,2,20000,2,11161,0,0,2
965,c_807035,27,F,40,2,0,42000,4,42000,0,0,0,4,4
966,c_834256,72,F,27,3,0,58911,4,43000,3,15911,0,4,5
967,c_068532,54,M,27,2,-1,29000,2,29000,0,0,2,0,3
968,c_807029,56,F,27,1,1,43308,1,28000,3,15308,0,1,5
969,c_617349,56,F,40,5,0,31154,1,15000,3,16154,0,0,6
970,c_688560,23,F,1,5,1,54499,4,43000,2,11499,2,0,10
971,c_552023,61,M,27,3,1,57308,4,47000,2,10308,2,0,8
972,c_284030,20,F,23,2,-1,61756,5,51000,2,10756,2,5,3
973,c_420353,18,M,13,4,0,41480,3,36000,1,5480,3,1,6
974,c_345356,16,F,27,4,1,30538,1,24000,1,6538,0,0,7
975,c_654199,29,F,23,4,1,56138,3,50000,1,6138,0,3,10
976,c_467650,70,M,1,3,0,37000,2,37000,0,0,0,0,5
977,c_766657,19,F,1,2,1,44224,3,33000,2,11224,1,1,6
978,c_273485,62,F,40,1,1,61780,3,45000,3,16780,1,1,6
979,c_795471,54,M,1,1,1,61836,4,56000,1,5836,1,1,6
980,c_018816,17,M,40,2,-1,25000,2,25000,0,0,1,0,4
981,c_876990,37,F,1,4,1,37715,1,27000,2,10715,0,0,9
982,c_560566,42,M,1,4,1,52051,3,42000,2,10051,1,0,9
983,c_571347,46,F,1,4,0,70109,5,55000,3,15109,2,1,7
984,c_179479,58,M,40,2,-1,65612,5,54000,2,11612,1,0,4
985,c_848133,32,F,40,1,1,29839,1,14000,3,15839,0,1,5
986,c_001078,38,F,1,5,-1,40000,2,40000,0,0,0,0,10
987,c_592547,20,F,27,2,-1,28089,2,22000,1,6089,0,0,4
988,c_227281,66,F,40,1,0,68265,5,53000,3,15265,0,4,3
989,c_604852,70,F,13,2,0,74894,5,63000,2,11894,2,0,5
990,c_703322,72,M,23,5,1,50000,3,50000,0,0,3,1,10
991,c_589895,45,M,40,5,1,70495,4,59000,2,11495,1,1,10
992,c_536999,54,M,40,1,0,54630,4,44000,2,10630,4,0,3
993,c_136572,46,F,40,3,-1,30590,1,14000,3,16590,0,0,6
994,c_700698,29,F,40,1,1,60310,3,49000,2,11310,0,2,5
995,c_758420,63,F,40,3,-1,31397,1,15000,3,16397,0,0,3
996,c_458716,44,M,27,5,0,46771,3,40000,1,6771,1,1,7
997,c_751623,66,M,13,2,1,51000,4,51000,0,0,3,0,7
998,c_467724,65,F,13,1,-1,74579,4,58000,3,16579,2,1,5
999,c_123978,59,F,1,1,1,27816,1,11000,3,16816,0,1,4
1000,c_386178,57,F,27,2,-1,60080,4,44000,3,16080,2,1,8
