id,customer_id,age,gender,prefecture,feedback_rating,sentiment_score,total_spend,room_bookings,room_spend,restaurant_visits,restaurant_spend,pool_uses,breakfast_uses,target
280,c_596471,53,M,40,5,0,45000,4,45000,0,0,4,1,7
711,c_484079,53,M,40,4,0,24000,1,24000,0,0,1,0,5
853,c_524902,60,M,40,4,-1,27000,1,27000,0,0,1,0,4
531,c_212193,69,F,1,3,-1,45320,1,30000,3,15320,0,1,6
818,c_637906,44,F,1,1,0,55586,4,44000,2,11586,1,3,3
378,c_898519,29,M,40,5,0,53623,2,37000,3,16623,2,0,7
497,c_743802,41,F,13,3,0,37212,2,32000,1,5212,0,2,4
580,c_341513,51,F,1,2,1,68024,4,53000,3,15024,0,4,7
776,c_718813,70,F,1,1,1,73027,5,63000,2,10027,1,3,6
148,c_113689,31,F,40,3,1,68857,5,58000,2,10857,0,2,9
825,c_127267,48,M,1,3,1,58000,5,58000,0,0,5,0,9
633,c_266424,61,M,13,1,1,39000,3,39000,0,0,0,0,6
184,c_047481,66,F,23,3,1,55367,4,40000,3,15367,1,1,7
780,c_468915,59,F,40,1,1,37898,2,21000,3,16898,0,0,4
741,c_363814,62,M,27,2,0,48134,4,42000,1,6134,3,1,4
9,c_244171,40,F,27,2,-1,76475,5,70000,1,6475,2,2,7
657,c_210128,41,F,40,5,-1,55065,4,50000,1,5065,0,3,10
101,c_270481,32,M,27,1,-1,67195,4,51000,3,16195,3,0,4
969,c_617349,56,F,40,5,0,31154,1,15000,3,16154,0,0,6
559,c_678142,28,M,23,2,0,42909,3,31000,2,11909,2,1,3
641,c_606836,37,M,23,3,1,57990,4,52000,1,5990,3,0,9
739,c_654121,64,M,40,2,1,32000,3,32000,0,0,3,1,5
361,c_581198,61,M,40,1,-1,63410,5,53000,2,10410,3,1,4
628,c_450672,21,F,40,5,1,27344,1,21000,1,6344,0,1,10
720,c_797864,22,M,23,5,-1,41312,2,31000,2,10312,1,0,10
575,c_697194,24,M,27,3,0,39425,1,29000,2,10425,0,0,4
156,c_406843,60,F,40,4,-1,64805,5,54000,2,10805,2,4,8
824,c_855249,50,F,23,1,-1,36114,2,21000,3,15114,1,2,5
904,c_430396,68,F,27,3,1,58980,3,48000,2,10980,1,2,8
597,c_024979,57,F,13,2,-1,70460,5,54000,3,16460,2,4,4
618,c_100431,51,M,13,3,1,63000,5,63000,0,0,2,0,10
